time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-08-27T06:19:57.250Z,43.5585,-126.8453333,4.891,2.61,md,24,297,2.238,2.1,uw,uw60863751,2016-07-22T19:36:55.160Z,"off the coast of Oregon",earthquake,21.46,31.61,0.042,4,reviewed,uw,uw
2014-08-23T19:46:18.490Z,40.319,-125.4016667,4.802,2.6,md,17,329,0.827,0.15,nc,nc72282401,2017-02-04T11:25:13.885Z,"100km WSW of Ferndale, California",earthquake,10.4,8.93,0.132,16,reviewed,nc,nc
2014-08-20T23:38:36.850Z,40.3215,-126.8345,2.062,2.94,ml,17,317,1.911,0.33,nc,nc72280951,2017-02-04T11:03:15.273Z,"219km W of Ferndale, California",earthquake,20.28,13.43,0.056,8,reviewed,nc,nc
2014-08-20T23:24:25.580Z,40.2578333,-126.8141667,4.366,2.94,ml,11,337,1.934,0.49,nc,nc72280941,2017-02-04T11:03:09.778Z,"219km W of Ferndale, California",earthquake,31.79,23.27,0.078,8,reviewed,nc,nc
2014-08-15T21:15:10.110Z,41.3983333,-126.0403333,23.167,2.77,ml,39,278,1.538,0.28,nc,nc72278391,2017-02-04T10:25:45.800Z,"158km WSW of Crescent City, California",earthquake,1.99,15.77,0.203,13,reviewed,nc,nc
2014-08-04T08:04:27.560Z,41.8115,-125.9043333,20.754,2.94,md,27,287,1.514,0.23,nc,nc72271596,2017-02-04T08:52:58.253Z,"137km W of Brookings, Oregon",earthquake,4.09,9.09,0.088,15,reviewed,nc,nc
2014-08-04T06:09:50.160Z,41.872,-125.884,21.044,2.95,md,23,287,1.498,0.28,nc,nc72271566,2017-02-04T08:52:34.092Z,"134km W of Brookings, Oregon",earthquake,5.32,13.52,0.083,14,reviewed,nc,nc
2014-08-02T22:04:10.980Z,41.8301667,-125.902,22.474,3.01,ml,32,274,1.512,0.27,nc,nc72270811,2017-02-04T08:40:23.220Z,"136km W of Brookings, Oregon",earthquake,2.77,13.17,0.175,11,reviewed,nc,nc
2014-08-02T21:32:41.170Z,41.8108333,-125.8831667,23.724,2.67,ml,15,287,1.498,0.11,nc,nc72270801,2017-02-04T08:40:11.220Z,"135km W of Brookings, Oregon",earthquake,0.8,11.48,0.096,8,reviewed,nc,nc
2014-07-31T02:25:26.010Z,43.544,-126.867,4.332,2.59,md,37,290,2.056,1.83,uw,uw60830602,2016-07-22T19:35:10.080Z,"off the coast of Oregon",earthquake,10.15,31.61,0.103,5,reviewed,uw,uw
2014-07-28T18:56:25.920Z,43.4978333,-126.8981667,4.852,2.52,md,22,311,2.084,3.11,uw,uw60828727,2016-07-22T19:33:30.360Z,"off the coast of Oregon",earthquake,20.91,31.61,0.074,4,reviewed,uw,uw
2014-07-24T16:51:08.630Z,41.0428333,-125.194,0.603,2.51,md,30,291,0.9099,0.22,nc,nc72263886,2017-02-04T07:18:27.634Z,"90km WNW of Eureka, California",earthquake,5.03,2.36,0.125,20,reviewed,nc,nc
2014-07-20T15:12:38.350Z,40.9925,-125.401,23.452,2.97,md,63,261,0.9595,0.2,nc,nc72260986,2017-02-04T06:34:29.739Z,"105km WNW of Bayview, California",earthquake,1.72,11.23,0.157,48,reviewed,nc,nc
2014-07-19T20:23:52.110Z,40.3248333,-125.4293333,3.982,2.58,md,17,331,0.8468,0.24,nc,nc72260386,2017-02-04T06:26:35.685Z,"102km WSW of Ferndale, California",earthquake,13.46,11.29,0.212,25,reviewed,nc,nc
2014-07-16T15:30:11.850Z,43.407,-126.905,10,4.6,mwr,,88,2.852,0.81,us,usb000rtdy,2016-07-22T19:32:13.640Z,"205km W of Bandon, Oregon",earthquake,,1.9,0.086,13,reviewed,us,us
2014-07-07T09:48:08.600Z,41.8245,-126.1337,21.83,3.1,md,,281,1.687,0.78,us,usb000s15b,2017-02-04T03:53:23.972Z,"155km W of Brookings, Oregon",earthquake,,9.3,0.155,21,reviewed,nc,nc
2014-07-07T06:45:54.050Z,40.3896667,-125.9185,5.086,2.87,md,18,315,1.25,0.21,nc,nc72250746,2017-02-04T03:47:00.422Z,"141km W of Ferndale, California",earthquake,13.37,11.49,0.096,11,reviewed,nc,nc
2014-07-05T10:16:58.860Z,40.428,-125.2525,8.301,2.62,md,34,267,0.6991,0.26,nc,nc72249356,2017-02-04T03:29:26.490Z,"85km W of Ferndale, California",earthquake,4.73,5.41,0.191,26,reviewed,nc,nc
2014-07-04T12:23:41.480Z,40.2438,-126.7493,4.49,3,ml,,,,0.71,us,usb000s14t,2017-02-04T03:22:51.343Z,"214km W of Ferndale, California",earthquake,,8.8,0.139,7,reviewed,nc,nc
2014-07-02T19:30:26.890Z,43.0996,-126.5438,10,4.2,mb,,204,2.51,0.9,us,usc000rpkr,2016-07-22T19:31:24.970Z,"171km WNW of Port Orford, Oregon",earthquake,,2,0.141,14,reviewed,us,us
2014-06-19T09:56:59.110Z,40.4795,-126.0025,9.622,2.9,md,27,297,1.268,0.27,nc,nc72240216,2017-02-04T01:07:49.281Z,"147km W of Ferndale, California",earthquake,2.15,31.61,0.221,34,reviewed,nc,nc
2014-06-16T04:58:15.910Z,40.3751667,-125.9523333,9.622,2.9,md,33,286,1.235,0.24,nc,nc72238566,2017-02-04T00:41:08.610Z,"144km W of Ferndale, California",earthquake,1.48,31.61,0.139,29,reviewed,nc,nc
2014-06-15T09:21:55.910Z,41.7197,-127.0215,10,3.2,md,,322,2.343,1.21,us,usc000rmju,2017-02-04T00:33:35.062Z,"228km WSW of Gold Beach, Oregon",earthquake,,2,0.156,22,reviewed,nc,nc
2014-06-14T07:46:14.760Z,40.2476667,-125.415,4.492,3.31,ml,11,336,0.8532,0.16,nc,nc72237596,2017-02-04T00:24:30.092Z,"104km WSW of Ferndale, California",earthquake,11.62,9.67,0.209,13,reviewed,nc,nc
2014-06-13T16:05:21.170Z,43.7195,-128.188,10,3.2,ml,,237,3.619,0.97,us,usc000rf4u,2014-09-12T15:47:26.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-06-12T20:48:10.740Z,41.5998,-126.9047,10,3.2,md,,312,2.243,0.48,us,usc000rlgu,2017-02-04T00:14:16.633Z,"223km WSW of Brookings, Oregon",earthquake,,2,0.12,27,reviewed,nc,nc
2014-06-12T11:59:29.290Z,40.4285,-125.2995,24.401,2.91,md,47,260,0.7351,0.29,nc,nc72236651,2017-02-04T00:10:54.924Z,"89km W of Ferndale, California",earthquake,1.25,14.06,0.147,40,reviewed,nc,nc
2014-06-09T08:29:16.440Z,40.5883333,-125.266,15.901,2.72,md,25,268,0.7162,0.2,nc,nc72234831,2017-02-03T23:37:46.208Z,"84km W of Ferndale, California",earthquake,3.57,4.69,0.161,23,reviewed,nc,nc
2014-06-07T12:20:45.570Z,40.3276667,-126.873,2.202,2.88,ml,19,321,1.94,0.39,nc,nc72234086,2017-02-03T23:23:17.724Z,"223km W of Ferndale, California",earthquake,20.72,14.12,0.119,4,reviewed,nc,nc
2014-06-05T20:01:42.340Z,40.4421667,-126.1153333,22.972,3.01,ml,27,292,1.356,0.27,nc,nc72232911,2017-02-03T23:03:52.393Z,"157km W of Ferndale, California",earthquake,4.96,16.71,0.216,9,reviewed,nc,nc
2014-06-01T03:53:30.960Z,41.7071667,-125.6888333,21.424,2.85,md,10,300,1.347,0.1,nc,nc72230181,2017-02-03T22:13:44.843Z,"122km WSW of Brookings, Oregon",earthquake,3.58,8.03,0.105,16,reviewed,nc,nc
2014-05-31T02:00:18.460Z,40.4041667,-125.5643333,23.362,2.88,md,29,285,0.9378,0.39,nc,nc72229501,2017-02-03T22:01:36.046Z,"111km W of Ferndale, California",earthquake,1.98,31.61,0.168,38,reviewed,nc,nc
2014-05-25T06:22:08.550Z,42.4268333,-126.9208333,3.864,2.59,md,14,302,2.341,0.59,uw,uw60782957,2016-07-22T19:29:14.450Z,"off the coast of Oregon",earthquake,4.38,31.61,0.064,7,reviewed,uw,uw
2014-05-21T03:54:46.390Z,40.3536667,-125.2483333,3.161,2.75,md,23,300,0.7054,0.3,nc,nc72224881,2017-02-03T20:47:04.688Z,"87km WSW of Ferndale, California",earthquake,12.41,9.41,0.145,45,reviewed,nc,nc
2014-05-18T16:47:57.780Z,40.5875,-125.3946667,23.449,2.71,md,24,299,0.8126,0.23,nc,nc72223696,2017-02-03T20:26:04.551Z,"95km W of Ferndale, California",earthquake,1.51,31.61,0.24,30,reviewed,nc,nc
2014-05-18T04:10:34.840Z,40.6396667,-125.312,22.472,2.63,md,23,277,0.7595,0.27,nc,nc72223411,2017-02-03T20:20:40.762Z,"88km W of Ferndale, California",earthquake,5.5,14.91,0.26,22,reviewed,nc,nc
2014-05-15T11:57:07.370Z,41.1542,-127.1415,10,3.2,md,,320,2.233,0.92,us,usb000r28t,2017-02-03T19:58:57.845Z,"250km WNW of Ferndale, California",earthquake,,2,0.172,37,reviewed,nc,nc
2014-05-12T18:51:00.720Z,43.7071,-128.0971,10,5.1,mb,,159,3.559,0.6,us,usb000qjhw,2015-01-30T13:18:33.139Z,"Off the coast of Oregon",earthquake,,1.9,0.034,290,reviewed,us,us
2014-05-12T16:45:50.850Z,43.7851,-127.7682,10,4.1,mb,,188,3.309,1.38,us,usb000qjbb,2014-08-06T00:55:33.000Z,"281km WNW of Bandon, Oregon",earthquake,,1.9,0.103,26,reviewed,us,us
2014-05-12T16:21:09.630Z,40.3768333,-125.2715,14.651,2.77,md,18,298,0.7189,0.23,nc,nc72216775,2017-02-03T19:30:39.228Z,"88km WSW of Ferndale, California",earthquake,9.52,11.73,0.202,49,reviewed,nc,nc
2014-05-06T08:37:55.380Z,41.0281667,-125.1816667,23.984,2.84,md,35,279,0.8468,0.12,nc,nc72216601,2017-02-03T18:25:43.628Z,"88km WNW of Bayview, California",earthquake,1.11,9.74,0.193,35,reviewed,nc,nc
2014-05-06T06:37:35.240Z,41.0356667,-125.1783333,24.134,2.93,md,43,273,0.8495,0.12,nc,nc72216551,2017-02-03T18:24:13.243Z,"88km WNW of Bayview, California",earthquake,0.98,9.76,0.175,49,reviewed,nc,nc
2014-05-04T13:39:23.310Z,43.1564,-126.6323,10,3.2,ml,,238,2.596,0.47,us,usb000q9gp,2014-07-27T21:51:21.000Z,"180km W of Bandon, Oregon",earthquake,,2,0.059,40,reviewed,us,us
2014-05-03T09:58:18.510Z,40.6411667,-126.1126667,4.912,2.92,md,32,313,1.361,0.14,nc,nc72214916,2017-02-03T17:53:14.969Z,"156km W of Ferndale, California",earthquake,5.28,6.26,0.2,27,reviewed,nc,nc
2014-04-26T15:26:59.120Z,40.4315,-125.3211667,19.711,2.86,md,18,299,0.7514,0.37,nc,nc72205920,2017-02-03T16:16:55.797Z,"91km W of Ferndale, California",earthquake,2.42,31.61,0.133,45,reviewed,nc,nc
2014-04-25T21:18:30.240Z,43.4108,-127.0632,10,4.7,mb,,163,2.955,0.88,us,usb000pzzj,2015-01-30T11:41:39.976Z,"217km W of Bandon, Oregon",earthquake,,1.9,0.043,164,reviewed,us,us
2014-04-23T22:00:45.600Z,40.6383333,-125.4205,22.472,3.32,ml,71,260,0.8405,0.2,nc,nc72204275,2017-02-03T15:46:46.114Z,"98km W of Ferndale, California",earthquake,2.57,7.54,0.135,19,reviewed,nc,nc
2014-04-22T01:49:38.260Z,40.7781667,-125.1463333,23.554,2.82,md,28,270,0.6856,0.21,nc,nc72203305,2017-02-03T15:28:24.765Z,"77km WNW of Ferndale, California",earthquake,2.65,16.28,0.244,29,reviewed,nc,nc
2014-04-14T21:42:41.010Z,43.3744,-126.9839,10,2.8,ml,,248,2.918,1.41,us,usb000qq5v,2016-07-22T19:27:26.170Z,"211km W of Bandon, Oregon",earthquake,,2,0.069,30,reviewed,us,us
2014-04-14T17:49:00.780Z,40.2163333,-125.1238333,4.151,2.69,md,22,293,0.6505,0.28,nc,nc72199220,2017-02-03T14:31:19.802Z,"83km WSW of Ferndale, California",earthquake,1.88,1.04,0.166,46,reviewed,nc,nc
2014-04-14T10:29:57.380Z,40.5651667,-125.166,10.649,2.6,md,33,308,0.6369,0.18,nc,nc72199020,2017-02-03T14:28:13.706Z,"76km W of Ferndale, California",earthquake,3.03,31.61,0.146,27,reviewed,nc,nc
2014-04-12T04:12:51.040Z,40.4373333,-125.3495,24.348,3.05,ml,30,272,0.7721,0.27,nc,nc72198050,2017-02-03T14:11:29.330Z,"93km W of Ferndale, California",earthquake,1.55,20.24,0.335,15,reviewed,nc,nc
2014-04-08T22:04:37.330Z,40.4125,-125.181,5.65,2.65,md,17,298,0.6901,0.26,nc,nc72196100,2017-02-03T13:47:08.328Z,"79km WSW of Ferndale, California",earthquake,12.2,10.55,0.185,38,reviewed,nc,nc
2014-04-06T09:40:54.650Z,43.09,-126.6384,10,2.9,ml,,235,2.56,1.07,us,usc000p7gl,2016-07-22T19:27:02.040Z,"178km WNW of Port Orford, Oregon",earthquake,,2,0.059,40,reviewed,us,us
2014-04-04T01:55:46.550Z,40.4413333,-125.8388333,21.302,2.75,md,25,291,1.145,0.27,nc,nc72193295,2017-02-03T13:04:28.315Z,"134km W of Ferndale, California",earthquake,7.08,14.14,0.21,17,reviewed,nc,nc
2014-04-01T20:18:01.900Z,40.7248333,-125.2358333,23.778,2.94,ml,28,274,0.7279,0.25,nc,nc72192185,2017-02-03T12:47:30.152Z,"83km WNW of Ferndale, California",earthquake,2.74,18.49,0.212,13,reviewed,nc,nc
2014-03-29T01:20:33.990Z,40.6741667,-125.164,25.781,2.87,md,20,304,0.6595,0.15,nc,nc72190330,2017-02-03T12:17:21.143Z,"76km W of Ferndale, California",earthquake,1.61,12.59,0.184,23,reviewed,nc,nc
2014-03-28T02:32:55.000Z,40.4381667,-125.8856667,18.732,2.83,ml,39,278,1.181,0.15,nc,nc72189875,2017-02-03T12:09:37.156Z,"138km W of Ferndale, California",earthquake,2.39,6.22,0.178,6,reviewed,nc,nc
2014-03-28T01:44:16.330Z,40.6963333,-125.2338333,24.119,2.81,md,28,273,0.7171,0.24,nc,nc72189870,2017-02-03T12:09:31.215Z,"83km W of Ferndale, California",earthquake,1.04,17.51,0.186,38,reviewed,nc,nc
2014-03-27T19:49:17.700Z,41.0736667,-125.1816667,23.204,2.82,md,34,268,0.8766,0.27,nc,nc72189730,2017-02-03T12:06:56.711Z,"90km WNW of Bayview, California",earthquake,3.7,17.46,0.2,41,reviewed,nc,nc
2014-03-26T02:07:17.320Z,40.5543333,-125.2306667,7.279,2.74,md,28,296,0.6847,0.27,nc,nc72188960,2017-02-03T11:54:38.878Z,"81km W of Ferndale, California",earthquake,6.22,5.8,0.144,29,reviewed,nc,nc
2014-03-24T15:51:30.080Z,40.5451667,-125.2315,19.029,2.7,md,23,289,0.6847,0.18,nc,nc72188085,2017-02-03T11:42:28.061Z,"82km W of Ferndale, California",earthquake,4.42,6.94,0.251,26,reviewed,nc,nc
2014-03-23T16:37:47.730Z,40.7281667,-125.256,22.352,2.84,md,56,253,0.7432,0.26,nc,nc72187350,2017-02-03T11:32:20.920Z,"85km WNW of Ferndale, California",earthquake,2.24,7.87,0.19,44,reviewed,nc,nc
2014-03-21T14:37:36.360Z,40.665,-125.3393333,21.039,3.79,ml,79,256,0.7856,0.18,nc,nc72185850,2017-03-17T23:11:32.594Z,"91km W of Ferndale, California",earthquake,1.76,3.9,0.219,34,reviewed,nc,nc
2014-03-21T10:58:31.670Z,40.6208333,-125.3771667,19.449,2.88,md,40,266,0.8045,0.3,nc,nc72185795,2017-02-03T11:09:24.875Z,"94km W of Ferndale, California",earthquake,5.5,10.99,0.162,30,reviewed,nc,nc
2014-03-20T13:41:19.630Z,40.678,-125.2803333,23.662,2.83,md,28,276,0.745,0.26,nc,nc72188531,2017-02-03T11:01:58.585Z,"86km W of Ferndale, California",earthquake,2.21,16.9,0.163,35,reviewed,nc,nc
2014-03-18T10:33:59.280Z,40.6863333,-125.3328333,22.999,4.41,mw,29,271,0.7865,0.17,nc,nc72187346,2017-03-17T23:12:20.996Z,"91km W of Ferndale, California",earthquake,2.35,8.92,,9,reviewed,nc,nc
2014-03-16T00:04:27.390Z,40.7838333,-125.1606667,23.054,2.97,ml,55,257,0.6982,0.17,nc,nc72185946,2017-02-03T10:21:26.713Z,"79km WNW of Ferndale, California",earthquake,1.57,7.04,0.175,12,reviewed,nc,nc
2014-03-15T12:31:20.640Z,40.751,-125.2363333,22.982,2.87,md,28,274,0.7369,0.22,nc,nc72185641,2017-02-03T10:16:48.834Z,"84km WNW of Ferndale, California",earthquake,4,14.68,0.197,38,reviewed,nc,nc
2014-03-15T08:07:28.310Z,40.7721667,-125.1416667,24.484,2.86,md,29,270,0.6802,0.23,nc,nc72185526,2017-02-03T10:14:53.583Z,"77km WNW of Ferndale, California",earthquake,1.09,17.86,0.26,37,reviewed,nc,nc
2014-03-14T16:16:33.810Z,40.714,-125.3471667,28.109,2.73,md,22,304,0.8045,0.24,nc,nc72185126,2017-02-03T10:08:18.494Z,"92km W of Ferndale, California",earthquake,1.65,16.36,0.193,27,reviewed,nc,nc
2014-03-13T23:27:46.290Z,40.5415,-125.3041667,22.142,2.9,mh,44,296,0.7396,0.32,nc,nc72184591,2017-02-03T09:58:26.278Z,"88km W of Ferndale, California",earthquake,8.01,19.69,,0,reviewed,nc,nc
2014-03-13T19:13:16.650Z,41.846,-126.88,10.16,4.6,mb,,88,2.01,1.02,us,usc000nnwk,2014-05-16T21:51:39.000Z,"212km WSW of Gold Beach, Oregon",earthquake,,4.2,0.097,36,reviewed,us,us
2014-03-13T19:11:34.640Z,41.9039,-126.8982,10,5.5,mww,,63,2.013,1.14,us,usc000nah5,2017-02-03T09:55:49.106Z,"212km WSW of Gold Beach, Oregon",earthquake,,1.8,,,reviewed,us,us
2014-03-13T12:36:44.200Z,40.4085,-125.3858333,14.612,2.83,md,28,279,0.8018,0.3,nc,nc72184276,2017-02-03T09:53:34.867Z,"96km W of Ferndale, California",earthquake,7.78,9.43,0.128,42,reviewed,nc,nc
2014-03-12T09:08:07.980Z,40.7465,-125.1916667,17.734,2.99,ml,57,252,0.7036,0.16,nc,nc72183401,2017-02-03T09:39:33.008Z,"80km WNW of Ferndale, California",earthquake,1.25,2.8,0.107,16,reviewed,nc,nc
2014-03-12T07:49:38.100Z,40.6535,-125.2478333,23.627,2.91,md,37,298,0.7153,0.19,nc,nc72183356,2017-02-03T09:38:39.795Z,"83km W of Ferndale, California",earthquake,1.69,12.8,0.136,31,reviewed,nc,nc
2014-03-12T04:12:07.770Z,40.591,-125.339,23.852,2.97,md,26,271,0.7712,0.25,nc,nc72183201,2017-02-03T09:36:16.547Z,"91km W of Ferndale, California",earthquake,2.22,18.8,0.107,31,reviewed,nc,nc
2014-03-11T23:14:26.890Z,40.5281667,-125.2616667,23.446,2.83,md,21,285,0.7063,0.21,nc,nc72183066,2017-02-03T09:33:19.439Z,"84km W of Ferndale, California",earthquake,3.17,16,0.18,32,reviewed,nc,nc
2014-03-11T19:21:41.420Z,40.6455,-125.3065,23.182,3.14,ml,47,255,0.7568,0.22,nc,nc72183006,2017-02-03T09:32:15.079Z,"88km W of Ferndale, California",earthquake,1.81,10.93,0.116,14,reviewed,nc,nc
2014-03-11T09:47:02.480Z,40.5721667,-125.2805,17.467,2.83,md,23,295,0.7243,0.2,nc,nc72182791,2017-02-03T09:29:52.502Z,"86km W of Ferndale, California",earthquake,5.22,6.73,0.162,36,reviewed,nc,nc
2014-03-11T08:05:10.970Z,40.6903333,-125.1853333,10.884,2.9,md,38,280,0.6802,0.21,nc,nc72182771,2017-02-03T09:29:31.976Z,"78km W of Ferndale, California",earthquake,5.46,6.27,0.156,35,reviewed,nc,nc
2014-03-11T01:55:55.640Z,40.6721667,-125.3588333,24.289,2.81,md,24,263,0.8018,0.21,nc,nc72182671,2017-02-03T09:27:09.721Z,"93km W of Ferndale, California",earthquake,1.56,31.61,0.218,34,reviewed,nc,nc
2014-03-11T01:55:03.610Z,40.6376667,-125.1258333,13.184,2.52,md,23,301,0.6216,0.15,nc,nc72182666,2017-02-03T09:27:04.537Z,"73km W of Ferndale, California",earthquake,7.79,9.28,0.247,29,reviewed,nc,nc
2014-03-11T00:14:29.450Z,40.5466667,-125.2965,17.752,2.78,md,24,303,0.7342,0.17,nc,nc72182661,2017-02-03T09:26:58.787Z,"87km W of Ferndale, California",earthquake,5.64,7.85,0.185,35,reviewed,nc,nc
2014-03-11T00:13:08.410Z,40.7936667,-125.1561667,23.364,2.91,md,40,242,0.6991,0.28,nc,nc72182656,2017-02-03T09:26:53.443Z,"79km WNW of Ferndale, California",earthquake,1.71,11.69,0.156,32,reviewed,nc,nc
2014-03-10T20:54:58.300Z,40.506,-125.2348333,4.604,2.73,md,17,310,0.6847,0.26,nc,nc72182586,2017-02-03T09:25:50.735Z,"82km W of Ferndale, California",earthquake,12.82,10.97,0.196,18,reviewed,nc,nc
2014-03-10T19:44:56.050Z,40.5921667,-125.3665,23.569,2.91,md,24,279,0.7919,0.25,nc,nc72182551,2017-02-03T09:25:25.572Z,"93km W of Ferndale, California",earthquake,3.2,15.54,0.165,36,reviewed,nc,nc
2014-03-10T18:59:48.110Z,40.5818333,-125.3621667,22.392,2.9,md,24,287,0.7874,0.21,nc,nc72182546,2017-02-03T09:25:19.552Z,"92km W of Ferndale, California",earthquake,5.22,13.85,0.161,27,reviewed,nc,nc
2014-03-10T16:44:45.690Z,40.753,-125.189,24.314,2.84,md,26,256,0.7045,0.23,nc,nc72182511,2017-02-03T09:24:43.040Z,"80km WNW of Ferndale, California",earthquake,1.07,17.07,0.235,31,reviewed,nc,nc
2014-03-10T15:44:03.620Z,40.6586667,-125.3021667,23.372,2.94,md,14,300,0.7568,0.19,nc,nc72182466,2017-02-03T09:23:46.946Z,"88km W of Ferndale, California",earthquake,3.42,15.8,0.164,24,reviewed,nc,nc
2014-03-10T15:00:14.800Z,40.4866667,-125.154,-0.366,2.98,md,42,279,0.6225,0.17,nc,nc72182446,2017-02-03T09:23:17.906Z,"76km W of Ferndale, California",earthquake,1.18,0.69,0.171,32,reviewed,nc,nc
2014-03-10T14:42:56.290Z,40.6568333,-125.3245,22.802,2.98,ml,44,265,0.773,0.19,nc,nc72182421,2017-02-03T09:22:55.432Z,"90km W of Ferndale, California",earthquake,2.66,10.06,0.195,11,reviewed,nc,nc
2014-03-10T13:58:40.700Z,40.6855,-125.2918333,22.152,3.28,ml,44,247,0.7559,0.24,nc,nc72182391,2017-02-03T09:22:07.404Z,"87km W of Ferndale, California",earthquake,1.94,6.08,0.114,14,reviewed,nc,nc
2014-03-10T12:41:35.510Z,40.6186667,-125.388,24.656,2.8,md,19,280,0.8919,0.23,nc,nc71080754,2017-02-03T09:21:22.563Z,"95km W of Ferndale, California",earthquake,3.8,18.48,0.087,12,reviewed,nc,nc
2014-03-10T12:41:01.110Z,40.6013333,-125.3248333,23.842,3.05,ml,40,264,0.8414,0.34,nc,nc72182356,2017-02-03T09:21:17.434Z,"89km W of Ferndale, California",earthquake,2.36,19.61,0.153,10,reviewed,nc,nc
2014-03-10T10:46:22.570Z,40.6611667,-125.298,21.532,3.46,mw,73,238,0.8441,0.14,nc,nc72182311,2017-02-03T09:20:21.240Z,"88km W of Ferndale, California",earthquake,1.09,3.87,,3,reviewed,nc,nc
2014-03-10T10:28:18.520Z,40.7778333,-125.1915,18.883,4.47,mw,89,231,0.8279,0.21,nc,nc72182306,2017-03-17T23:10:29.585Z,"81km WNW of Ferndale, California",earthquake,0.97,2.71,,4,reviewed,nc,nc
2014-03-10T10:18:07.740Z,40.7191667,-125.2101667,23.945,3.24,ml,50,245,0.8099,0.29,nc,nc72182296,2017-02-03T09:19:44.526Z,"81km WNW of Ferndale, California",earthquake,1.07,14.78,0.203,14,reviewed,nc,nc
2014-03-10T09:57:24.270Z,40.7375,-125.3043333,22.116,2.95,md,45,248,0.8811,0.25,nc,nc72182291,2017-02-03T09:19:37.771Z,"89km WNW of Ferndale, California",earthquake,2.14,10.3,0.129,34,reviewed,nc,nc
2014-03-10T09:54:26.110Z,40.8261667,-125.1218333,21.033,3.71,mw,65,240,0.782,0.14,nc,nc72182276,2017-02-03T09:19:10.820Z,"77km WNW of Ferndale, California",earthquake,0.82,2.92,,3,reviewed,nc,nc
2014-03-10T09:42:42.800Z,40.7638333,-125.21,24.055,3.64,mw,70,234,0.8324,0.17,nc,nc72182266,2017-02-03T09:18:57.310Z,"82km WNW of Ferndale, California",earthquake,0.95,8.6,,3,reviewed,nc,nc
2014-03-10T09:36:18.970Z,40.6291667,-125.3566667,24.736,2.69,md,20,287,0.873,0.22,nc,nc72182261,2017-02-03T09:18:30.524Z,"92km W of Ferndale, California",earthquake,1.95,17.25,0.171,14,reviewed,nc,nc
2014-03-10T09:10:52.680Z,40.7295,-125.1543333,24.344,2.62,md,23,273,0.7784,0.13,nc,nc72182246,2017-02-03T09:18:10.976Z,"77km WNW of Ferndale, California",earthquake,0.9,12.6,0.117,16,reviewed,nc,nc
2014-03-10T08:47:33.160Z,40.5825,-125.3051667,23.652,2.84,md,20,285,0.8207,0.23,nc,nc72182221,2017-02-03T09:17:45.664Z,"88km W of Ferndale, California",earthquake,2.53,18.53,0.162,22,reviewed,nc,nc
2014-03-10T08:35:51.740Z,40.7358333,-125.1996667,15.195,2.5,md,14,299,0.8108,0.27,nc,nc72182211,2017-02-03T09:17:34.524Z,"81km WNW of Ferndale, California",earthquake,10.31,14.32,0.108,17,reviewed,nc,nc
2014-03-10T07:49:00.780Z,40.7281667,-125.2223333,23.445,3,ml,56,245,0.8216,0.27,nc,nc72182201,2017-02-03T09:17:18.727Z,"82km WNW of Ferndale, California",earthquake,1.14,10.88,0.139,13,reviewed,nc,nc
2014-03-10T07:37:05.600Z,40.4388333,-125.2541667,4.431,2.91,md,14,322,0.7495,0.16,nc,nc72182186,2017-02-03T09:17:02.462Z,"85km W of Ferndale, California",earthquake,11.38,9.79,0.119,17,reviewed,nc,nc
2014-03-10T07:15:36.100Z,40.6836667,-125.1208333,9.104,2.99,md,26,283,0.7333,0.19,nc,nc72182176,2017-02-03T09:16:47.714Z,"73km W of Ferndale, California",earthquake,3.92,3.7,0.181,36,reviewed,nc,nc
2014-03-10T06:51:19.940Z,40.56,-125.437,19.466,2.93,md,15,296,0.9108,0.19,nc,nc72182166,2017-02-03T09:16:36.606Z,"99km W of Ferndale, California",earthquake,6.64,10.84,0.178,28,reviewed,nc,nc
2014-03-10T06:47:17.650Z,40.521,-125.2426667,20.535,3.03,ml,17,290,0.7577,0.15,nc,nc72182161,2017-02-03T09:16:31.560Z,"83km W of Ferndale, California",earthquake,6.23,8.42,0.2,7,reviewed,nc,nc
2014-03-10T06:30:03.510Z,40.5523333,-125.1645,10.764,2.55,md,22,320,0.7099,0.27,nc,nc72182146,2017-02-03T09:16:15.468Z,"76km W of Ferndale, California",earthquake,12.21,12.96,0.239,19,reviewed,nc,nc
2014-03-10T06:21:15.850Z,40.571,-125.3666667,9.532,3.22,ml,33,251,0.8622,0.25,nc,nc72182131,2017-02-03T09:15:49.065Z,"93km W of Ferndale, California",earthquake,2.89,31.61,0.167,13,reviewed,nc,nc
2014-03-10T06:13:07.730Z,40.5936667,-125.33,17.532,2.61,md,14,303,0.8423,0.26,nc,nc72182126,2017-02-03T09:15:43.637Z,"90km W of Ferndale, California",earthquake,1.45,31.61,0.202,19,reviewed,nc,nc
2014-03-10T06:12:23.000Z,40.7231667,-125.2291667,23.695,2.76,ml,28,261,0.8243,0.18,nc,nc72182121,2017-02-03T09:15:38.620Z,"83km WNW of Ferndale, California",earthquake,1.15,12.5,0.104,6,reviewed,nc,nc
